subid,stress_cond,env,trial_time,reaction_time,reward
48238_prestress,pre,long,534350.0085132536,838.0,6.478876905774705
48238_prestress,pre,long,542313.7724697563,483.0,5.356588251838995
48238_prestress,pre,long,549160.9396104132,48.0,4.91120522021345
48238_prestress,pre,long,559499.6012004677,964.0,4.101697300265195
48238_prestress,pre,long,567136.5972345948,417.0,7.1386326518664465
48238_prestress,pre,long,573931.1504902334,470.0,0.0
48238_prestress,pre,long,580211.1792654268,414.0,0.0
48238_prestress,pre,long,586376.420933203,1513.0,0.0
48238_prestress,pre,long,593601.4272243192,514.0,0.0
48238_prestress,pre,long,600552.5528503204,514.0,0.0
48238_prestress,pre,long,607326.7908350772,547.0,0.0
48238_prestress,pre,long,617687.3901523578,1997.0,0.0
48238_prestress,pre,long,626838.2402728667,412.0,0.0
31730_poststress,post,short,0.0,640.0,6.7426323843779326
31730_poststress,post,short,10548.889036370383,565.0,6.14472735055045
31730_poststress,post,short,17258.10912986708,630.0,5.59747409912068
31730_poststress,post,short,23545.101022909876,630.0,5.25923297911935
31730_poststress,post,short,29773.4547520231,649.0,4.830593420785343
31730_poststress,post,short,36464.72237167836,434.0,4.346054707696487
31730_poststress,post,short,42899.522636827896,579.0,6.934328200903992
31730_poststress,post,short,71048.08118492292,497.0,6.413136810057855
31730_poststress,post,short,77626.3803593738,406.0,5.989300935245983
31730_poststress,post,short,83840.68221375856,564.0,5.312723225667746
31730_poststress,post,short,90325.63207956446,464.0,4.570998248378867
31730_poststress,post,short,96849.54764269423,436.0,3.832995646832173
31730_poststress,post,short,102915.40708997309,606.0,7.144112087073958
31730_poststress,post,short,109645.0320493841,446.0,6.1262678032063285
31730_poststress,post,short,135480.01624393873,514.0,5.354440223242415
31730_poststress,post,short,141584.47439881274,565.0,5.25036228829093
31730_poststress,post,short,148124.42452929463,417.0,4.35488769492091
31730_poststress,post,short,154221.6689065299,598.0,4.068991416813016
31730_poststress,post,short,160773.6822935567,573.0,7.178851851166119
31730_poststress,post,short,167554.0174116686,499.0,6.342510176337572
31730_poststress,post,short,174295.43937242852,464.0,5.979914471738368
31730_poststress,post,short,200298.2579641521,513.0,5.300810779530978
31730_poststress,post,short,206945.18619297014,433.0,5.061067043983359
31730_poststress,post,short,213395.59517517226,440.0,4.297328904272835
31730_poststress,post,short,219576.2469552501,498.0,7.20853596861421
31730_poststress,post,short,225807.8297199263,546.0,6.817409501696939
31730_poststress,post,short,232332.35996122312,634.0,6.12030145511995
31730_poststress,post,short,239050.57466088148,705.0,6.152390742500346
31730_poststress,post,short,264599.06786979263,462.0,5.4079324972039915
31730_poststress,post,short,270979.90484339604,435.0,5.058502152824153
31730_poststress,post,short,277026.1554250883,789.0,4.0018758287273535
31730_poststress,post,short,283422.4810243795,767.0,3.6485581338547313
31730_poststress,post,short,289819.80132779974,465.0,7.210161924267914
31730_poststress,post,short,295949.524098467,447.0,6.929970847996197
31730_poststress,post,long,333148.9148718156,780.0,6.244225970192897
31730_poststress,post,long,341160.3954482216,555.0,6.082432634264956
31730_poststress,post,long,347842.48358422157,506.0,5.283059829038748
31730_poststress,post,long,359273.2280005657,554.0,6.9080352920160575
31730_poststress,post,long,365519.3050818398,512.0,5.988241506524533
31730_poststress,post,long,372317.3675024882,498.0,5.414056237627126
31730_poststress,post,long,378898.03887641936,715.0,5.026719366675033
31730_poststress,post,long,385323.22867213044,672.0,6.989819981743972
31730_poststress,post,long,391725.71329925087,429.0,6.277587659616981
31730_poststress,post,long,402462.0294018423,497.0,5.473048885606612
31730_poststress,post,long,408646.24757940875,590.0,4.351010944162262
31730_poststress,post,long,414943.4215609835,480.0,3.9747876186392466
31730_poststress,post,long,421158.50598442194,638.0,7.2233743520189675
31730_poststress,post,long,427505.89119248436,465.0,6.512105909865301
31730_poststress,post,long,438244.6750936051,464.0,5.805300513568364
31730_poststress,post,long,444379.2113947747,731.0,5.410008813094273
31730_poststress,post,long,451204.1039643591,606.0,7.3275036962570415
31730_poststress,post,long,457522.6814663474,779.0,6.628622875436474
31730_poststress,post,long,464536.42955732904,522.0,6.159857984733912
31730_poststress,post,long,470811.54741673346,770.0,5.839765280519594
31730_poststress,post,long,481890.3206360428,632.0,5.507734483646871
31730_poststress,post,long,488286.87614709086,556.0,4.57217419615823
31730_poststress,post,long,494569.6672126087,581.0,7.31623490320431
31730_poststress,post,long,500879.9686814364,506.0,6.918877916504101
31730_poststress,post,long,507077.10853178106,572.0,6.451310283092021
31730_poststress,post,long,517487.2794012499,564.0,5.769046258180431
31730_poststress,post,long,523739.36026066256,552.0,5.271921659831747
31730_poststress,post,long,530588.0123536099,496.0,4.773942318144514
31730_poststress,post,long,537385.1808046602,1105.0,6.6642909683257185
31730_poststress,post,long,544562.6533238847,530.0,6.5604946808623845
31730_poststress,post,long,551256.113401012,682.0,5.984331534617103
31730_poststress,post,long,558205.9266668421,640.0,0.0
31730_poststress,post,long,568754.3740514175,1064.0,0.0
31730_poststress,post,long,575595.8265880708,569.0,0.0
31730_poststress,post,long,582506.5686815942,506.0,0.0
31730_poststress,post,long,588735.1807651557,632.0,0.0
31730_poststress,post,long,595156.4683816032,545.0,0.0
31730_poststress,post,long,601482.0285643636,648.0,0.0
31730_poststress,post,long,607831.4004154217,645.0,0.0
31730_poststress,post,long,618270.147499059,639.0,0.0
31730_poststress,post,long,624621.9997898407,529.0,0.0
31730_poststress,post,long,630867.3010176953,532.0,0.0
43000_poststress,post,short,0.0,2.0,6.979111806090787
43000_poststress,post,short,8319.782839192158,598.0,6.427811267660854
43000_poststress,post,short,15080.9861436137,546.0,5.868729707847733
43000_poststress,post,short,21461.519651606977,614.0,5.679082295249342
43000_poststress,post,short,27799.187483902188,445.0,5.438088312006913
43000_poststress,post,short,33903.446951800564,580.0,4.569782908455863
43000_poststress,post,short,40082.9585730562,590.0,3.8075115219513616
43000_poststress,post,short,46283.28440117593,781.0,3.4973971393344185
43000_poststress,post,short,52633.83168812789,1063.0,6.907037553519403
43000_poststress,post,short,78500.29311889557,463.0,6.252810090734396
43000_poststress,post,short,84562.00294224982,461.0,5.639629346587342
43000_poststress,post,short,90692.81455765894,523.0,5.00600225829484
43000_poststress,post,short,96921.70091127582,1500.0,4.055046793172227
43000_poststress,post,short,104151.15730608704,504.0,3.575040099299926
43000_poststress,post,short,110404.22320332346,1076.0,2.981838267154086
43000_poststress,post,short,117114.56879919206,612.0,2.591469462399901
43000_poststress,post,short,123360.0969583581,455.0,2.430952094678509
43000_poststress,post,short,129411.24818084564,530.0,2.3278555253736086
43000_poststress,post,short,135587.53707440474,449.0,1.9285415704070001
43000_poststress,post,short,141701.53306712973,512.0,1.8018523365771046
43000_poststress,post,short,147780.71388277432,499.0,1.6975478792755538
43000_poststress,post,short,153894.7296274464,463.0,0.7132164711519615
43000_poststress,post,short,159973.50197282413,457.0,7.22401381579421
43000_poststress,post,short,166572.25064746855,179.0,6.585589537110035
43000_poststress,post,short,192393.82854361748,454.0,5.880480468118208
43000_poststress,post,short,198960.51664773087,547.0,5.5219025255346255
43000_poststress,post,short,205168.6290884554,756.0,4.519351315954696
43000_poststress,post,short,211565.25964329558,513.0,3.6425901400759977
43000_poststress,post,short,217730.2496330085,432.0,3.2254628982230966
43000_poststress,post,short,223791.56046703065,564.0,3.102989398441598
43000_poststress,post,short,230023.02563486682,582.0,2.6000548174875684
43000_poststress,post,short,236458.8539288202,453.0,2.237609188812984
43000_poststress,post,short,242834.23059845244,466.0,1.7163316828402988
43000_poststress,post,short,249146.85651711535,483.0,1.1335784014688404
43000_poststress,post,short,255643.5271289042,676.0,6.547542655078773
43000_poststress,post,short,262239.40466051135,587.0,5.957664556096286
43000_poststress,post,short,268509.33437518234,771.0,5.1511478645205955
43000_poststress,post,short,294158.4919941406,638.0,4.60344606059384
43000_poststress,post,short,300542.78706294874,582.0,4.353502306212432
43000_poststress,post,long,337853.87944043486,527.0,3.7983529306917934
43000_poststress,post,long,345520.03005456255,998.0,3.253917033446941
43000_poststress,post,long,352230.25674370956,556.0,2.3544285502680493
43000_poststress,post,long,358492.33584946796,523.0,7.056662093218181
43000_poststress,post,long,364654.7264829364,656.0,6.871462431739805
43000_poststress,post,long,370960.43684986443,457.0,6.3609400731818635
43000_poststress,post,long,377097.9775586275,582.0,6.0570170269115335
43000_poststress,post,long,388018.0864629633,630.0,5.248963824999115
43000_poststress,post,long,394490.444798048,496.0,4.294421324361911
43000_poststress,post,long,400673.8503181641,597.0,3.7519736443274887
43000_poststress,post,long,407005.8943760673,481.0,3.1114515918894545
43000_poststress,post,long,413297.40901858074,484.0,2.460222782622615
43000_poststress,post,long,419630.36087597493,465.0,7.207448259904901
43000_poststress,post,long,425832.1262260033,621.0,6.82538245002085
43000_poststress,post,long,432410.083211003,749.0,6.1626369846052045
43000_poststress,post,long,438853.86166368244,581.0,5.608416842999992
43000_poststress,post,long,445148.61878584,480.0,4.993715758781226
43000_poststress,post,long,455462.1801567196,581.0,4.178207576734678
43000_poststress,post,long,461741.5777697365,495.0,3.6116502298236144
43000_poststress,post,long,467903.10840342636,481.0,2.930336999172858
43000_poststress,post,long,474101.25677689305,428.0,1.792741441657191
43000_poststress,post,long,480562.95498610236,565.0,1.1138211981868051
43000_poststress,post,long,486817.2936988126,567.0,7.045958604673949
43000_poststress,post,long,493463.8254939168,667.0,6.448261239704391
43000_poststress,post,long,499845.3398836054,496.0,6.321998931193377
43000_poststress,post,long,506208.2842826644,494.0,5.858348274714665
43000_poststress,post,long,512934.37850103236,562.0,5.734152278004434
43000_poststress,post,long,519545.2327490443,528.0,5.4371868013491955
43000_poststress,post,long,530029.0582745647,420.0,4.960882349187506
43000_poststress,post,long,536643.0479466663,427.0,4.166490919780138
43000_poststress,post,long,542783.2085536993,462.0,6.71334083381516
43000_poststress,post,long,549451.3750515525,832.0,6.60904941561269
43000_poststress,post,long,556280.0435016884,547.0,5.708041311902493
43000_poststress,post,long,562906.6487424329,448.0,4.785862899346709
43000_poststress,post,long,569120.1025047048,513.0,4.1963182713538485
43000_poststress,post,long,575334.4814481811,454.0,3.9326851133045757
43000_poststress,post,long,581499.1131375728,384.0,0.0
43000_poststress,post,long,592026.3036680153,505.0,0.0
43000_poststress,post,long,598220.7860800917,481.0,0.0
43000_poststress,post,long,604368.2098731293,946.0,0.0
43000_poststress,post,long,611548.6439103165,548.0,0.0
43000_poststress,post,long,617761.3407779736,504.0,0.0
43000_poststress,post,long,623959.0648796157,606.0,0.0
43000_poststress,post,long,630294.4572875994,416.0,0.0
47131_poststress,post,short,0.0,647.0,7.490400296442442
47131_poststress,post,short,14121.66005769177,410.0,6.457931056085828
47131_poststress,post,short,20609.810911406385,664.0,5.967574435752086
47131_poststress,post,short,27006.605420070628,582.0,5.614805767505063
47131_poststress,post,short,33357.404936228704,718.0,5.083678705375719
47131_poststress,post,short,39868.31310346861,581.0,4.66917581602252
47131_poststress,post,short,46131.0627374678,605.0,3.910638013526273
47131_poststress,post,short,52442.376687105934,673.0,3.72173487962807
47131_poststress,post,short,58874.4594901018,679.0,6.580391403576018
47131_poststress,post,short,65253.82929486659,1.0,6.348474409858447
47131_poststress,post,short,75103.74985284943,487.0,5.770082535907952
47131_poststress,post,short,81347.56653022123,566.0,5.082754087873755
47131_poststress,post,short,87592.33761790892,814.0,4.6037505522684565
47131_poststress,post,short,94091.65578338798,773.0,3.647575849909915
47131_poststress,post,short,100607.32810145782,532.0,3.2167774886859197
47131_poststress,post,short,106937.79583362084,593.0,6.908995363436341
47131_poststress,post,short,113226.22763792242,569.0,6.368560490801702
47131_poststress,post,short,119492.99124676145,1.0,5.470551999836841
47131_poststress,post,short,129304.06501367179,522.0,5.3512733448449055
47131_poststress,post,short,135554.79405516235,421.0,4.908198686504245
47131_poststress,post,short,141698.58963753722,412.0,3.9644960717200677
47131_poststress,post,short,147813.75765088707,698.0,3.246752119200432
47131_poststress,post,short,154257.2033091492,613.0,6.833161331545625
47131_poststress,post,short,160576.16834280998,490.0,6.249625883236725
47131_poststress,post,short,166803.56252612182,513.0,5.703661566223265
47131_poststress,post,short,173054.44721234016,1.0,4.746611284527853
47131_poststress,post,short,186906.73601942946,563.0,4.716952775124154
47131_poststress,post,short,193138.92319130173,521.0,4.275483568093693
47131_poststress,post,short,199439.1812297199,496.0,3.460063453693501
47131_poststress,post,short,205585.77012142632,681.0,6.965878574883845
47131_poststress,post,short,212083.5488262255,556.0,6.353572929070273
47131_poststress,post,short,218376.99997550773,781.0,6.061052565453917
47131_poststress,post,short,224887.95910257066,566.0,5.676097052142303
47131_poststress,post,short,231117.89021595177,1.0,5.567569825137611
47131_poststress,post,short,240934.05957005778,671.0,5.388659430544634
47131_poststress,post,short,247347.51517536095,747.0,4.623573727411011
47131_poststress,post,short,254172.9110225697,815.0,4.052888603192934
47131_poststress,post,short,260660.5874363886,1442.0,3.5811351062872885
47131_poststress,post,short,267918.85063083464,812.0,6.846348897425081
47131_poststress,post,short,274468.2184525118,780.0,6.516306597211068
47131_poststress,post,short,280959.50313778303,889.0,6.147291840895776
47131_poststress,post,short,287540.83619933046,763.0,5.623664885589673
47131_poststress,post,short,294020.3515358662,605.0,4.951015950319036
47131_poststress,post,short,300305.9604030332,3.0,4.418734738971509
47131_poststress,post,long,341380.8867483131,862.0,4.05207688301714
47131_poststress,post,long,347961.338086423,448.0,3.472985766132179
47131_poststress,post,long,354112.6875736245,558.0,2.9668565158146114
47131_poststress,post,long,360421.68344390485,482.0,2.5628143774828382
47131_poststress,post,long,366636.20375396207,564.0,1.6332555302871445
47131_poststress,post,long,372923.43227439595,615.0,7.079496015853679
47131_poststress,post,long,379243.6626127928,627.0,6.71740706645011
47131_poststress,post,long,385691.3019879066,644.0,5.77827608136202
47131_poststress,post,long,392039.200349529,465.0,5.287245297822682
47131_poststress,post,long,398186.4971482246,679.0,4.661236969000013
47131_poststress,post,long,404553.0456197066,478.0,4.254789765031267
47131_poststress,post,long,410779.2175573577,1.0,4.077127683819819
47131_poststress,post,long,436884.0980071946,631.0,3.4642611473276648
47131_poststress,post,long,443243.76966792444,765.0,2.9167288414112593
47131_poststress,post,long,449764.40405055473,863.0,2.0805094966868207
47131_poststress,post,long,456393.6101123254,660.0,6.539292648863523
47131_poststress,post,long,462821.0662374986,687.0,5.869897326448424
47131_poststress,post,long,469235.6611306132,637.0,5.837503481085155
47131_poststress,post,long,475651.62087788485,614.0,5.3696894125762
47131_poststress,post,long,482028.64416059677,593.0,4.6704252715380115
47131_poststress,post,long,488379.40298790456,568.0,4.277241635838564
47131_poststress,post,long,494651.8902933785,773.0,3.9692673603416146
47131_poststress,post,long,501190.6225236089,1.0,4.02027306644768
47131_poststress,post,long,526122.8364790168,513.0,3.0541700211346825
47131_poststress,post,long,532386.4358384234,527.0,2.7703600776923905
47131_poststress,post,long,538620.1075607787,631.0,2.398518372572514
47131_poststress,post,long,545015.6166178003,638.0,1.6491322653356542
47131_poststress,post,long,551459.4193898574,615.0,7.028354528268931
47131_poststress,post,long,557771.8528754376,648.0,6.6287911859839115
47131_poststress,post,long,564166.0804311923,548.0,5.759775935368184
47131_poststress,post,long,570422.2981220719,521.0,0.0
47131_poststress,post,long,576776.8078293247,496.0,0.0
47131_poststress,post,long,583027.8722575513,519.0,0.0
47131_poststress,post,long,589306.1314542192,496.0,0.0
47131_poststress,post,long,595552.9480454734,487.0,0.0
47131_poststress,post,long,601832.4800525879,2.0,0.0
47131_poststress,post,long,627342.3820596144,701.0,0.0
47131_poststress,post,long,633797.5634884333,665.0,0.0
47131_poststress,post,long,640102.3885540289,745.0,0.0
47204_poststress,post,short,0.0,815.0,7.051187885318165
47204_poststress,post,short,9475.373861901971,755.0,6.813996946931293
47204_poststress,post,short,16457.54747540559,1163.0,6.539194438258946
47204_poststress,post,short,23362.35569341443,728.0,6.28857038001981
47204_poststress,post,short,30349.353089337455,697.0,5.780892287630912
47204_poststress,post,short,36770.67854513007,1032.0,5.303706572567203
47204_poststress,post,short,43469.659273701836,863.0,4.716133829787044
47204_poststress,post,short,50430.39034279536,651.0,4.145523112311453
47204_poststress,post,short,57058.39261504116,599.0,3.865511773967733
47204_poststress,post,short,63622.37538199952,939.0,3.489206073533188
47204_poststress,post,short,70251.39329134254,705.0,2.7977553899569996
47204_poststress,post,short,77384.5642122833,646.0,2.131264056525549
47204_poststress,post,short,83720.13331668859,730.0,1.6203545145165525
47204_poststress,post,short,90530.98700490045,499.0,1.1012670662324089
47204_poststress,post,short,96855.05780164021,997.0,0.6594204034920066
47204_poststress,post,short,103503.7548154869,561.0,0.1131169599260754
47204_poststress,post,short,110266.61678681012,508.0,0.0
47204_poststress,post,short,116937.77000698356,878.0,7.1876134104097655
47204_poststress,post,short,142806.19937615847,4171.0,6.845459898567644
47204_poststress,post,short,153334.87107610927,504.0,6.548615723152286
47204_poststress,post,short,159626.34470193734,498.0,6.197659843539009
47204_poststress,post,short,165886.6906901112,1071.0,5.466075196614073
47204_poststress,post,short,172702.4175402221,743.0,5.178728437192351
47204_poststress,post,short,179207.2010289885,922.0,4.6660246591115175
47204_poststress,post,short,185910.6314410583,800.0,4.226292978238591
47204_poststress,post,short,192415.22728781094,532.0,4.0931783605666805
47204_poststress,post,short,198705.95706118547,780.0,3.8785743431933923
47204_poststress,post,short,205222.03778438596,4418.0,3.2134709728261703
47204_poststress,post,short,215364.4430626973,606.0,2.616095509903825
47204_poststress,post,short,221710.18947498122,540.0,1.7397627817684809
47204_poststress,post,short,228029.711434232,697.0,1.1665043556625816
47204_poststress,post,short,234503.25667531433,478.0,0.6345542623373668
47204_poststress,post,short,240698.80612273846,790.0,0.04491312120065827
47204_poststress,post,short,247234.56279015407,548.0,0.0
47204_poststress,post,short,253477.12821598543,638.0,7.325022345062939
47204_poststress,post,short,259877.58787966776,529.0,6.913843326285441
47204_poststress,post,short,286101.2468910685,845.0,6.210109035014854
47204_poststress,post,short,292806.3921536395,4548.0,5.967336471740427
47204_poststress,post,long,334368.40685213247,432.0,5.065570753158843
47204_poststress,post,long,342732.20916672656,782.0,4.770407831575121
47204_poststress,post,long,349854.5284536394,598.0,3.758396890315618
47204_poststress,post,long,356241.18596074183,682.0,3.436452619910554
47204_poststress,post,long,362679.8649451521,579.0,2.7145823543063305
47204_poststress,post,long,369021.3113925165,689.0,2.2888778919180623
47204_poststress,post,long,375518.0053377244,738.0,2.0215067952469266
47204_poststress,post,long,382700.15240481915,896.0,1.7000159481972505
47204_poststress,post,long,389389.9959548325,656.0,1.1902376528996141
47204_poststress,post,long,396471.78061606607,912.0,0.832292285412146
47204_poststress,post,long,403831.8241648158,906.0,0.0
47204_poststress,post,long,411138.8234885144,683.0,6.98476197188278
47204_poststress,post,long,418296.3309862935,753.0,6.557341917814858
47204_poststress,post,long,424871.6481210504,416.0,6.120091380998958
47204_poststress,post,long,435482.5117641667,998.0,5.795783443110244
47204_poststress,post,long,442448.5224870186,524.0,4.832688928584345
47204_poststress,post,long,448784.83149351995,596.0,4.807536351259598
47204_poststress,post,long,455213.3833396001,647.0,4.483482191282324
47204_poststress,post,long,461687.5306152761,550.0,3.5655187877869423
47204_poststress,post,long,468084.2433641883,644.0,2.8500553125237094
47204_poststress,post,long,474465.3170399488,681.0,2.239537410079096
47204_poststress,post,long,481229.56400686415,588.0,1.6245682437601985
47204_poststress,post,long,487614.52206986176,570.0,0.9774294860027587
47204_poststress,post,long,494653.8652675026,745.0,0.5118221346508227
47204_poststress,post,long,501222.85274328716,613.0,0.2920583017053076
47204_poststress,post,long,507684.7151949733,549.0,0.0
47204_poststress,post,long,514112.06099669106,648.0,7.065322475672844
47204_poststress,post,long,520632.0047751924,583.0,6.879469645047267
47204_poststress,post,long,527074.4215885497,614.0,6.725159273210491
47204_poststress,post,long,533551.2310106278,639.0,6.202955966187213
47204_poststress,post,long,544183.1480878682,587.0,5.702399884899046
47204_poststress,post,long,551293.8071024274,603.0,5.19174001849207
47204_poststress,post,long,557708.8096148564,615.0,4.907563262233814
47204_poststress,post,long,564985.6799514582,780.0,4.428686722408414
47204_poststress,post,long,571581.527887949,599.0,3.8447363940841788
47204_poststress,post,long,577962.6268460015,579.0,3.459486985383761
47204_poststress,post,long,584974.1812487554,744.0,2.9242861644968596
47204_poststress,post,long,591608.7221539237,1199.0,2.4343588889609054
47204_poststress,post,long,599402.4703960149,716.0,1.8737294764178478
47204_poststress,post,long,606533.115457909,760.0,0.0
47204_poststress,post,long,613468.2845490425,803.0,0.0
47204_poststress,post,long,620629.5942666074,723.0,0.0
47204_poststress,post,long,628238.274941772,673.0,0.0
47324_poststress,post,short,0.0,453.0,6.831706643052367
47324_poststress,post,short,11601.018564386322,413.0,6.414329556402013
47324_poststress,post,short,17596.503287106316,368.0,5.546061928178654
47324_poststress,post,short,23562.780920958176,562.0,6.501732542710274
47324_poststress,post,short,33888.86610840018,461.0,5.952540379091339
47324_poststress,post,short,40006.60383992181,416.0,6.703191752549625
47324_poststress,post,short,46613.60524546399,1531.0,5.983280404213659
47324_poststress,post,short,57948.301062730025,448.0,7.114167734667254
47324_poststress,post,short,64105.29049863908,406.0,6.845835403305787
47324_poststress,post,short,70135.3496831398,749.0,7.20818137819701
47324_poststress,post,short,80646.94363527633,415.0,6.230730584751099
47324_poststress,post,short,88396.95094346825,513.0,7.111983229850501
47324_poststress,post,short,94539.91852749095,398.0,6.844538459273126
47324_poststress,post,short,104667.12807032854,518.0,6.93554186377187
47324_poststress,post,short,112215.89227488585,780.0,6.400503074419966
47324_poststress,post,short,118892.41709943053,465.0,6.259901783740679
47324_poststress,post,short,129538.56275919316,456.0,7.150851472791963
47324_poststress,post,short,135621.19628380425,413.0,6.640210372247109
47324_poststress,post,short,141647.13167306944,1039.0,7.4174574972227045
47324_poststress,post,short,152378.80885168124,545.0,7.012802817223527
47324_poststress,post,short,158540.66317295656,450.0,6.475391398756233
47324_poststress,post,short,164624.33841114398,537.0,7.166033959831647
47324_poststress,post,short,170734.16275382077,1030.0,6.742576130365601
47324_poststress,post,short,181877.81809792615,496.0,6.377630278976893
47324_poststress,post,short,188014.45362774574,778.0,7.238725629807075
47324_poststress,post,short,194427.47271674307,1165.0,6.383149313340197
47324_poststress,post,short,205331.546579253,383.0,6.919791287452007
47324_poststress,post,short,211278.9769795909,563.0,6.2861713680677305
47324_poststress,post,short,217416.04349519548,421.0,6.977792947781284
47324_poststress,post,short,223941.1331094252,648.0,6.283526968267445
47324_poststress,post,short,234333.89823678954,514.0,6.5806404178163245
47324_poststress,post,short,240439.70702447585,707.0,6.898475667946067
47324_poststress,post,short,247663.0485192818,663.0,6.76708889209615
47324_poststress,post,short,253956.97213327367,515.0,7.116776929064127
47324_poststress,post,short,264185.9950557118,670.0,6.814834837377183
47324_poststress,post,short,270437.95858902193,397.0,7.178920784215097
47324_poststress,post,short,276451.83941256435,539.0,6.868100136153711
47324_poststress,post,short,286706.3023473911,548.0,6.312930895186405
47324_poststress,post,short,294169.758624259,467.0,7.0449119968556095
47324_poststress,post,short,300223.8325262715,489.0,7.096407144676585
47324_poststress,post,long,341579.8157229619,397.0,6.60222986116842
47324_poststress,post,long,347612.6279229811,450.0,7.299412290124667
47324_poststress,post,long,353741.5839260866,139.0,0.0
47324_poststress,post,long,378681.8195105807,521.0,0.0
47324_poststress,post,long,385631.1820387564,431.0,0.0
47324_poststress,post,long,411068.9217770669,372.0,0.0
47324_poststress,post,long,417809.41223967966,389.0,0.0
47324_poststress,post,long,423845.0663386284,567.0,0.0
47324_poststress,post,long,449250.8886365922,747.0,0.0
47324_poststress,post,long,455694.1928714714,631.0,0.0
47324_poststress,post,long,461969.897756424,547.0,0.0
47324_poststress,post,long,487358.50709052646,513.0,0.0
47324_poststress,post,long,493553.5473171822,471.0,0.0
47324_poststress,post,long,518826.41583372967,466.0,0.0
47324_poststress,post,long,524970.5227055638,466.0,0.0
47324_poststress,post,long,531490.2508724409,496.0,0.0
47324_poststress,post,long,556821.4478436094,481.0,0.0
47324_poststress,post,long,563551.9391199995,484.0,0.0
47324_poststress,post,long,588840.8821026733,464.0,0.0
47324_poststress,post,long,595584.4791392611,585.0,0.0
47324_poststress,post,long,601815.0363868936,481.0,0.0
47324_poststress,post,long,627091.8525120033,1232.0,0.0
47324_poststress,post,long,633948.6099819624,547.0,0.0
48238_poststress,post,short,0.0,512.0,7.034861998570956
48238_poststress,post,short,7335.754837245986,480.0,6.275043265276646
48238_poststress,post,short,13963.914864298204,440.0,5.940718903521494
48238_poststress,post,short,20529.044417853584,506.0,5.4032258706901946
48238_poststress,post,short,27178.608859236192,428.0,4.969734479033755
48238_poststress,post,short,33186.10605341746,1.0,7.104976001175055
48238_poststress,post,short,57960.14058918081,531.0,6.992522058051575
48238_poststress,post,short,64755.97419081532,846.0,6.612628290987712
48238_poststress,post,short,71522.14295392878,564.0,6.394340065416392
48238_poststress,post,short,78233.52665596576,748.0,6.054637457428072
48238_poststress,post,short,84643.68377784558,623.0,5.454168146283223
48238_poststress,post,short,90959.12847981708,814.0,5.064773477779051
48238_poststress,post,short,97422.66982756519,1237.0,4.535263803230092
48238_poststress,post,short,104256.69455827301,730.0,4.202477762552138
48238_poststress,post,short,111065.57733886257,880.0,3.886390992133572
48238_poststress,post,short,117645.59106278102,855.0,6.353858829339618
48238_poststress,post,short,124677.49463032851,514.0,5.723097372900756
48238_poststress,post,short,150316.92849696265,564.0,5.038596384469422
48238_poststress,post,short,156644.0207525866,529.0,4.374345868910526
48238_poststress,post,short,162777.50225472846,213.0,3.675802868192797
48238_poststress,post,short,168637.17143481335,448.0,3.3439950369585176
48238_poststress,post,short,174703.71347744914,48.0,3.022763809378617
48238_poststress,post,short,180832.46153135042,349.0,2.862665937103849
48238_poststress,post,short,186846.56153423386,540.0,7.26951898577947
48238_poststress,post,short,193460.28300347645,529.0,6.961461573558127
48238_poststress,post,short,199612.81562740987,264.0,6.282391560417997
48238_poststress,post,short,224644.96688916915,2.0,6.136964931143045
48238_poststress,post,short,231212.50741206133,1.0,5.891603308400222
48238_poststress,post,short,237672.43171323388,2.0,5.5231543708554245
48238_poststress,post,short,243302.36233910182,2.0,5.256757376210687
48238_poststress,post,short,249349.2211854009,1.0,4.654325841022642
48238_poststress,post,short,254963.6798115789,419.0,4.126919935384916
48238_poststress,post,short,260995.7741866274,2.0,4.056333926701115
48238_poststress,post,short,266659.9845852816,1.0,3.620572444429939
48238_poststress,post,short,272260.9460496715,1.0,2.906889491146678
48238_poststress,post,short,277888.27489869983,149.0,2.1924111918357716
48238_poststress,post,short,283617.217236515,1.0,1.5782232376666054
48238_poststress,post,short,289314.5503164906,2.0,0.9220040580065947
48238_poststress,post,short,295360.5309742197,1.0,7.4893007680988015
48238_poststress,post,long,332144.46142705856,1.0,7.189923806734633
48238_poststress,post,long,339062.69112847804,814.0,6.731256356936116
48238_poststress,post,long,346037.42513373255,2.0,6.442796499228954
48238_poststress,post,long,356581.46275480976,1.0,5.744873027372357
48238_poststress,post,long,363067.4830436128,158.0,6.845086562483843
48238_poststress,post,long,368913.96201311,1.0,6.6810927539158635
48238_poststress,post,long,374658.96141461417,1.0,6.036561182155987
48238_poststress,post,long,384504.25405920215,2.0,5.742253052322641
48238_poststress,post,long,390248.0932088729,1.0,5.477606818255305
48238_poststress,post,long,395934.88091517973,662.0,5.001981905174069
48238_poststress,post,long,408640.89119350316,1.0,7.2542487545513135
48238_poststress,post,long,414925.8461996706,2.0,6.835788365721668
48238_poststress,post,long,420636.893717061,1.0,6.2276220535390845
48238_poststress,post,long,426336.19294391427,1.0,5.394493938031652
48238_poststress,post,long,432027.97798958456,31.0,4.6006162335551695
48238_poststress,post,long,437730.23255997576,1.0,3.9437507826723444
48238_poststress,post,long,443822.00622830354,1.0,7.196025031966981
48238_poststress,post,long,453617.51549668954,1.0,7.165809833505115
